"","sample","percentage","reads","children_reads","rank","taxid","name","date"
"1986","eICh24_16",0.06,5,1,"O",414714,"Catenulisporales",Apr 2024
"1987","eICh24_16",0.06,5,1,"O",622452,"Kineosporiales",Apr 2024
"1988","eICh24_16",0.06,5,1,"O",1643684,"Nakamurellales",Apr 2024
"1989","eICh24_16",0.05,4,1,"O",1643683,"Acidothermales",Apr 2024
"1990","eICh24_16",0.19,15,1,"O",1643822,"Eggerthellales",Apr 2024
"1991","eICh24_16",0.18,14,1,"O",84999,"Coriobacteriales",Apr 2024
"1992","eICh24_16",0.09,7,1,"O",84993,"Acidimicrobiales",Apr 2024
"1993","eICh24_16",0.06,5,1,"O",84996,"Rubrobacterales",Apr 2024
"1994","eICh24_16",0.06,5,1,"O",588673,"Solirubrobacterales",Apr 2024
"1995","eICh24_16",0.8,63,1,"O",1890424,"Synechococcales",Apr 2024
"1996","eICh24_16",0.33,26,1,"O",1150,"Oscillatoriales",Apr 2024
"1997","eICh24_16",0.23,18,1,"O",1118,"Chroococcales",Apr 2024
"1998","eICh24_16",0.33,26,1,"O",1161,"Nostocales",Apr 2024
"1999","eICh24_16",0.08,6,1,"O",307595,"Gloeobacterales",Apr 2024
"2000","eICh24_16",0.08,6,1,"O",52604,"Pleurocapsales",Apr 2024
"2001","eICh24_16",0.06,5,1,"O",1890505,"Chroococcidiopsidales",Apr 2024
"2002","eICh24_16",1.24,97,1,"O",2085,"Mycoplasmatales",Apr 2024
"2003","eICh24_16",0.37,29,1,"O",186328,"Entomoplasmatales",Apr 2024
"2004","eICh24_16",0.22,17,1,"O",186329,"Acholeplasmatales",Apr 2024
"2005","eICh24_16",0.22,17,1,"O",1202465,"Dehalococcoidales",Apr 2024
"2006","eICh24_16",0.17,13,1,"O",32064,"Chloroflexales",Apr 2024
"2007","eICh24_16",0.06,5,1,"O",85001,"Sphaerobacterales",Apr 2024
"2008","eICh24_16",0.05,4,1,"O",189776,"Thermomicrobiales",Apr 2024
"2009","eICh24_16",0.06,5,1,"O",475963,"Caldilineales",Apr 2024
"2010","eICh24_16",0.05,4,1,"O",292629,"Anaerolineales",Apr 2024
"2011","eICh24_16",0.34,27,1,"O",68933,"Thermales",Apr 2024
"2012","eICh24_16",0.31,24,1,"O",118964,"Deinococcales",Apr 2024
"2013","eICh24_16",0.06,5,1,"O",1663425,"Fimbriimonadales",Apr 2024
"2014","eICh24_16",1.49,117,1,"O",200644,"Flavobacteriales",Apr 2024
"2015","eICh24_16",0.88,69,1,"O",171549,"Bacteroidales",Apr 2024
"2016","eICh24_16",0.65,51,1,"O",768507,"Cytophagales",Apr 2024
"2017","eICh24_16",0.23,18,1,"O",1853229,"Chitinophagales",Apr 2024
"2018","eICh24_16",0.19,15,1,"O",200666,"Sphingobacteriales",Apr 2024
"2019","eICh24_16",0.38,30,1,"O",191411,"Chlorobiales",Apr 2024
"2020","eICh24_16",0.06,5,0,"O",795748,"Ignavibacteriales",Apr 2024
"2021","eICh24_16",0.06,5,1,"O",219686,"Gemmatimonadales",Apr 2024
"2022","eICh24_16",0.03,2,0,"O",218872,"Fibrobacterales",Apr 2024
"2023","eICh24_16",0.92,72,1,"O",136,"Spirochaetales",Apr 2024
"2024","eICh24_16",0.14,11,0,"O",1643686,"Brachyspirales",Apr 2024
"2025","eICh24_16",0.52,41,1,"O",51291,"Chlamydiales",Apr 2024
"2026","eICh24_16",0.09,7,1,"O",415000,"Opitutales",Apr 2024
"2027","eICh24_16",0.05,4,1,"O",415001,"Puniceicoccales",Apr 2024
"2028","eICh24_16",0.08,6,1,"O",48461,"Verrucomicrobiales",Apr 2024
"2029","eICh24_16",0.05,4,1,"O",717963,"Methylacidiphilales",Apr 2024
"2030","eICh24_16",0.25,20,1,"O",112,"Planctomycetales",Apr 2024
"2031","eICh24_16",0.06,5,1,"O",666506,"Phycisphaerales",Apr 2024
"2032","eICh24_16",0.45,35,1,"O",2419,"Thermotogales",Apr 2024
"2033","eICh24_16",0.08,6,1,"O",1643947,"Petrotogales",Apr 2024
"2034","eICh24_16",0.05,4,0,"O",1643946,"Kosmotogales",Apr 2024
"2035","eICh24_16",0.37,29,1,"O",203491,"Fusobacteriales",Apr 2024
"2036","eICh24_16",0.29,23,1,"O",32069,"Aquificales",Apr 2024
"2037","eICh24_16",0.08,6,1,"O",1485951,"Desulfurobacteriales",Apr 2024
"2038","eICh24_16",0.19,15,1,"O",204433,"Acidobacteriales",Apr 2024
"2039","eICh24_16",0.06,5,1,"O",332160,"Solibacterales",Apr 2024
"2040","eICh24_16",0.18,14,1,"O",189778,"Nitrospirales",Apr 2024
"2041","eICh24_16",0.13,10,1,"O",191393,"Deferribacterales",Apr 2024
"2042","eICh24_16",0.1,8,1,"O",188710,"Thermodesulfobacteriales",Apr 2024
"2043","eICh24_16",0.1,8,1,"O",649776,"Synergistales",Apr 2024
"2044","eICh24_16",0.04,3,1,"O",1783344,"Endomicrobiales",Apr 2024
"2045","eICh24_16",0.01,1,0,"O",641854,"Elusimicrobiales",Apr 2024
"2046","eICh24_16",0.04,3,0,"O",189769,"Chrysiogenales",Apr 2024
"2047","eICh24_16",0.03,2,0,"O",693072,"Caldisericales",Apr 2024
"2048","eICh24_16",0.04,3,0,"O",203487,"Dictyoglomales",Apr 2024
"2049","eICh24_17",6.97,520,1,"O",91347,"Enterobacterales",Apr 2024
"2050","eICh24_17",2.53,189,1,"O",72274,"Pseudomonadales",Apr 2024
"2051","eICh24_17",1.57,117,1,"O",135622,"Alteromonadales",Apr 2024
"2052","eICh24_17",1.05,78,1,"O",135614,"Xanthomonadales",Apr 2024
"2053","eICh24_17",1.05,78,1,"O",135625,"Pasteurellales",Apr 2024
"2054","eICh24_17",0.79,59,1,"O",135623,"Vibrionales",Apr 2024
"2055","eICh24_17",0.7,52,1,"O",72273,"Thiotrichales",Apr 2024
"2056","eICh24_17",0.7,52,1,"O",135619,"Oceanospirillales",Apr 2024
"2057","eICh24_17",0.67,50,1,"O",135613,"Chromatiales",Apr 2024
"2058","eICh24_17",0.42,31,1,"O",118969,"Legionellales",Apr 2024
"2059","eICh24_17",0.32,24,1,"O",135624,"Aeromonadales",Apr 2024
"2060","eICh24_17",0.21,16,1,"O",1706369,"Cellvibrionales",Apr 2024
"2061","eICh24_17",0.16,12,1,"O",135618,"Methylococcales",Apr 2024
"2062","eICh24_17",0.07,5,1,"O",1240482,"Orbales",Apr 2024
"2063","eICh24_17",0.03,2,0,"O",135615,"Cardiobacteriales",Apr 2024
"2064","eICh24_17",0.03,2,1,"O",1775403,"Nevskiales",Apr 2024
"2065","eICh24_17",3.19,238,1,"O",356,"Rhizobiales",Apr 2024
"2066","eICh24_17",1.23,92,1,"O",766,"Rickettsiales",Apr 2024
"2067","eICh24_17",1.03,77,1,"O",204455,"Rhodobacterales",Apr 2024
"2068","eICh24_17",0.96,72,1,"O",204457,"Sphingomonadales",Apr 2024
"2069","eICh24_17",0.92,69,1,"O",204441,"Rhodospirillales",Apr 2024
"2070","eICh24_17",0.29,22,1,"O",204458,"Caulobacterales",Apr 2024
"2071","eICh24_17",0.09,7,1,"O",54526,"Pelagibacterales",Apr 2024
"2072","eICh24_17",0.05,4,1,"O",1191478,"Magnetococcales",Apr 2024
"2073","eICh24_17",0.04,3,0,"O",255473,"Parvularculales",Apr 2024
"2074","eICh24_17",4.22,315,1,"O",80840,"Burkholderiales",Apr 2024
"2075","eICh24_17",0.55,41,1,"O",206351,"Neisseriales",Apr 2024
"2076","eICh24_17",0.32,24,1,"O",206389,"Rhodocyclales",Apr 2024
"2077","eICh24_17",0.2,15,1,"O",32003,"Nitrosomonadales",Apr 2024
"2078","eICh24_17",0.07,5,1,"O",119069,"Hydrogenophilales",Apr 2024
"2079","eICh24_17",2.22,166,1,"O",213849,"Campylobacterales",Apr 2024
"2080","eICh24_17",0.03,2,0,"O",235899,"Nautiliales",Apr 2024
"2081","eICh24_17",0.56,42,1,"O",29,"Myxococcales",Apr 2024
"2082","eICh24_17",0.46,34,1,"O",213115,"Desulfovibrionales",Apr 2024
"2083","eICh24_17",0.39,29,1,"O",69541,"Desulfuromonadales",Apr 2024
"2084","eICh24_17",0.32,24,1,"O",213118,"Desulfobacterales",Apr 2024
"2085","eICh24_17",0.15,11,1,"O",213481,"Bdellovibrionales",Apr 2024
"2086","eICh24_17",0.12,9,1,"O",213462,"Syntrophobacterales",Apr 2024
"2087","eICh24_17",0.07,5,1,"O",453227,"Desulfarculales",Apr 2024
"2088","eICh24_17",0.03,2,0,"O",213113,"Desulfurellales",Apr 2024
"2089","eICh24_17",0.13,10,1,"O",225057,"Acidithiobacillales",Apr 2024
"2090","eICh24_17",5.47,408,1,"O",1385,"Bacillales",Apr 2024
"2091","eICh24_17",4.7,351,1,"O",186826,"Lactobacillales",Apr 2024
"2092","eICh24_17",2.93,219,1,"O",186802,"Clostridiales",Apr 2024
"2093","eICh24_17",0.75,56,1,"O",68295,"Thermoanaerobacterales",Apr 2024
"2094","eICh24_17",0.15,11,1,"O",53433,"Halanaerobiales",Apr 2024
"2095","eICh24_17",0.04,3,0,"O",485256,"Natranaerobiales",Apr 2024
"2096","eICh24_17",0.2,15,1,"O",909929,"Selenomonadales",Apr 2024
"2097","eICh24_17",0.11,8,1,"O",1843489,"Veillonellales",Apr 2024
"2098","eICh24_17",0.09,7,1,"O",1843488,"Acidaminococcales",Apr 2024
"2099","eICh24_17",0.15,11,1,"O",1737405,"Tissierellales",Apr 2024
"2100","eICh24_17",0.13,10,1,"O",526525,"Erysipelotrichales",Apr 2024
"2101","eICh24_17",0.05,4,1,"O",1676649,"Limnochordales",Apr 2024
"2102","eICh24_17",3.06,228,1,"O",85007,"Corynebacteriales",Apr 2024
"2103","eICh24_17",1.78,133,1,"O",85006,"Micrococcales",Apr 2024
"2104","eICh24_17",0.94,70,1,"O",85011,"Streptomycetales",Apr 2024
"2105","eICh24_17",0.91,68,1,"O",85004,"Bifidobacteriales",Apr 2024
"2106","eICh24_17",0.58,43,1,"O",85010,"Pseudonocardiales",Apr 2024
"2107","eICh24_17",0.54,40,1,"O",85009,"Propionibacteriales",Apr 2024
"2108","eICh24_17",0.28,21,1,"O",85008,"Micromonosporales",Apr 2024
"2109","eICh24_17",0.24,18,1,"O",85012,"Streptosporangiales",Apr 2024
"2110","eICh24_17",0.23,17,1,"O",2037,"Actinomycetales",Apr 2024
"2111","eICh24_17",0.13,10,1,"O",1643682,"Geodermatophilales",Apr 2024
"2112","eICh24_17",0.12,9,1,"O",85013,"Frankiales",Apr 2024
"2113","eICh24_17",0.07,5,1,"O",85014,"Glycomycetales",Apr 2024
"2114","eICh24_17",0.07,5,1,"O",414714,"Catenulisporales",Apr 2024
"2115","eICh24_17",0.07,5,1,"O",1643684,"Nakamurellales",Apr 2024
"2116","eICh24_17",0.05,4,0,"O",622452,"Kineosporiales",Apr 2024
"2117","eICh24_17",0.04,3,0,"O",1643683,"Acidothermales",Apr 2024
"2118","eICh24_17",0.19,14,1,"O",1643822,"Eggerthellales",Apr 2024
"2119","eICh24_17",0.15,11,1,"O",84999,"Coriobacteriales",Apr 2024
"2120","eICh24_17",0.08,6,1,"O",84993,"Acidimicrobiales",Apr 2024
"2121","eICh24_17",0.08,6,1,"O",84996,"Rubrobacterales",Apr 2024
"2122","eICh24_17",0.07,5,1,"O",588673,"Solirubrobacterales",Apr 2024
"2123","eICh24_17",0.82,61,1,"O",1890424,"Synechococcales",Apr 2024
"2124","eICh24_17",0.36,27,1,"O",1150,"Oscillatoriales",Apr 2024
"2125","eICh24_17",0.28,21,1,"O",1118,"Chroococcales",Apr 2024
"2126","eICh24_17",0.32,24,1,"O",1161,"Nostocales",Apr 2024
"2127","eICh24_17",0.07,5,1,"O",307595,"Gloeobacterales",Apr 2024
"2128","eICh24_17",0.05,4,0,"O",52604,"Pleurocapsales",Apr 2024
"2129","eICh24_17",0.05,4,1,"O",1890505,"Chroococcidiopsidales",Apr 2024
"2130","eICh24_17",1.3,97,1,"O",2085,"Mycoplasmatales",Apr 2024
"2131","eICh24_17",0.4,30,1,"O",186328,"Entomoplasmatales",Apr 2024
"2132","eICh24_17",0.24,18,1,"O",186329,"Acholeplasmatales",Apr 2024
"2133","eICh24_17",0.35,26,1,"O",68933,"Thermales",Apr 2024
"2134","eICh24_17",0.31,23,1,"O",118964,"Deinococcales",Apr 2024
"2135","eICh24_17",0.2,15,0,"O",1202465,"Dehalococcoidales",Apr 2024
"2136","eICh24_17",0.15,11,1,"O",32064,"Chloroflexales",Apr 2024
"2137","eICh24_17",0.07,5,1,"O",85001,"Sphaerobacterales",Apr 2024
"2138","eICh24_17",0.01,1,0,"O",189776,"Thermomicrobiales",Apr 2024
"2139","eICh24_17",0.05,4,0,"O",292629,"Anaerolineales",Apr 2024
"2140","eICh24_17",0.05,4,1,"O",475963,"Caldilineales",Apr 2024
"2141","eICh24_17",0.07,5,1,"O",1663425,"Fimbriimonadales",Apr 2024
"2142","eICh24_17",1.59,119,1,"O",200644,"Flavobacteriales",Apr 2024
"2143","eICh24_17",0.94,70,1,"O",171549,"Bacteroidales",Apr 2024
"2144","eICh24_17",0.64,48,1,"O",768507,"Cytophagales",Apr 2024
"2145","eICh24_17",0.23,17,1,"O",1853229,"Chitinophagales",Apr 2024
"2146","eICh24_17",0.21,16,1,"O",200666,"Sphingobacteriales",Apr 2024
"2147","eICh24_17",0.34,25,1,"O",191411,"Chlorobiales",Apr 2024
"2148","eICh24_17",0.07,5,1,"O",795748,"Ignavibacteriales",Apr 2024
"2149","eICh24_17",0.07,5,1,"O",219686,"Gemmatimonadales",Apr 2024
"2150","eICh24_17",0.01,1,0,"O",218872,"Fibrobacterales",Apr 2024
"2151","eICh24_17",0.94,70,1,"O",136,"Spirochaetales",Apr 2024
"2152","eICh24_17",0.17,13,0,"O",1643686,"Brachyspirales",Apr 2024
"2153","eICh24_17",0.66,49,1,"O",51291,"Chlamydiales",Apr 2024
"2154","eICh24_17",0.08,6,1,"O",415000,"Opitutales",Apr 2024
"2155","eICh24_17",0.04,3,0,"O",415001,"Puniceicoccales",Apr 2024
"2156","eICh24_17",0.08,6,1,"O",48461,"Verrucomicrobiales",Apr 2024
"2157","eICh24_17",0.07,5,1,"O",717963,"Methylacidiphilales",Apr 2024
"2158","eICh24_17",0.25,19,1,"O",112,"Planctomycetales",Apr 2024
"2159","eICh24_17",0.07,5,1,"O",666506,"Phycisphaerales",Apr 2024
"2160","eICh24_17",0.44,33,1,"O",2419,"Thermotogales",Apr 2024
"2161","eICh24_17",0.08,6,1,"O",1643947,"Petrotogales",Apr 2024
"2162","eICh24_17",0.07,5,0,"O",1643946,"Kosmotogales",Apr 2024
"2163","eICh24_17",0.38,28,1,"O",203491,"Fusobacteriales",Apr 2024
"2164","eICh24_17",0.27,20,1,"O",32069,"Aquificales",Apr 2024
"2165","eICh24_17",0.08,6,0,"O",1485951,"Desulfurobacteriales",Apr 2024
"2166","eICh24_17",0.23,17,1,"O",204433,"Acidobacteriales",Apr 2024
"2167","eICh24_17",0.04,3,1,"O",332160,"Solibacterales",Apr 2024
"2168","eICh24_17",0.19,14,1,"O",189778,"Nitrospirales",Apr 2024
"2169","eICh24_17",0.13,10,1,"O",191393,"Deferribacterales",Apr 2024
"2170","eICh24_17",0.12,9,1,"O",649776,"Synergistales",Apr 2024
"2171","eICh24_17",0.11,8,0,"O",188710,"Thermodesulfobacteriales",Apr 2024
"2172","eICh24_17",0.03,2,0,"O",641854,"Elusimicrobiales",Apr 2024
"2173","eICh24_17",0.01,1,0,"O",1783344,"Endomicrobiales",Apr 2024
"2174","eICh24_17",0.05,4,1,"O",189769,"Chrysiogenales",Apr 2024
"2175","eICh24_17",0.05,4,1,"O",693072,"Caldisericales",Apr 2024
"2176","eICh24_17",0.03,2,0,"O",203487,"Dictyoglomales",Apr 2024
"2177","eICh24_18",6.86,434,1,"O",91347,"Enterobacterales",Apr 2024
"2178","eICh24_18",2.89,183,1,"O",72274,"Pseudomonadales",Apr 2024
"2179","eICh24_18",1.55,98,1,"O",135622,"Alteromonadales",Apr 2024
"2180","eICh24_18",1.17,74,1,"O",135614,"Xanthomonadales",Apr 2024
"2181","eICh24_18",1.14,72,1,"O",135625,"Pasteurellales",Apr 2024
"2182","eICh24_18",0.77,49,0,"O",135623,"Vibrionales",Apr 2024
"2183","eICh24_18",0.76,48,0,"O",72273,"Thiotrichales",Apr 2024
"2184","eICh24_18",0.66,42,1,"O",135613,"Chromatiales",Apr 2024
"2185","eICh24_18",0.66,42,1,"O",135619,"Oceanospirillales",Apr 2024
"2186","eICh24_18",0.38,24,0,"O",118969,"Legionellales",Apr 2024
"2187","eICh24_18",0.32,20,1,"O",135624,"Aeromonadales",Apr 2024
"2188","eICh24_18",0.19,12,0,"O",1706369,"Cellvibrionales",Apr 2024
"2189","eICh24_18",0.13,8,0,"O",135618,"Methylococcales",Apr 2024
"2190","eICh24_18",0.05,3,0,"O",1240482,"Orbales",Apr 2024
"2191","eICh24_18",0.03,2,1,"O",1775403,"Nevskiales",Apr 2024
"2192","eICh24_18",0.02,1,0,"O",135615,"Cardiobacteriales",Apr 2024
"2193","eICh24_18",3.46,219,1,"O",356,"Rhizobiales",Apr 2024
"2194","eICh24_18",1.34,85,1,"O",766,"Rickettsiales",Apr 2024
"2195","eICh24_18",1.09,69,1,"O",204455,"Rhodobacterales",Apr 2024
"2196","eICh24_18",1.09,69,1,"O",204457,"Sphingomonadales",Apr 2024
"2197","eICh24_18",1,63,1,"O",204441,"Rhodospirillales",Apr 2024
"2198","eICh24_18",0.3,19,1,"O",204458,"Caulobacterales",Apr 2024
"2199","eICh24_18",0.08,5,1,"O",54526,"Pelagibacterales",Apr 2024
"2200","eICh24_18",0.03,2,0,"O",255473,"Parvularculales",Apr 2024
"2201","eICh24_18",0.03,2,0,"O",1191478,"Magnetococcales",Apr 2024
"2202","eICh24_18",4.74,300,1,"O",80840,"Burkholderiales",Apr 2024
"2203","eICh24_18",0.6,38,1,"O",206351,"Neisseriales",Apr 2024
"2204","eICh24_18",0.35,22,1,"O",206389,"Rhodocyclales",Apr 2024
"2205","eICh24_18",0.19,12,1,"O",32003,"Nitrosomonadales",Apr 2024
"2206","eICh24_18",0.06,4,0,"O",119069,"Hydrogenophilales",Apr 2024
"2207","eICh24_18",2.5,158,1,"O",213849,"Campylobacterales",Apr 2024
"2208","eICh24_18",0.02,1,0,"O",235899,"Nautiliales",Apr 2024
"2209","eICh24_18",0.58,37,1,"O",29,"Myxococcales",Apr 2024
"2210","eICh24_18",0.44,28,1,"O",213115,"Desulfovibrionales",Apr 2024
"2211","eICh24_18",0.38,24,1,"O",69541,"Desulfuromonadales",Apr 2024
"2212","eICh24_18",0.25,16,1,"O",213118,"Desulfobacterales",Apr 2024
"2213","eICh24_18",0.14,9,1,"O",213462,"Syntrophobacterales",Apr 2024
"2214","eICh24_18",0.13,8,1,"O",213481,"Bdellovibrionales",Apr 2024
"2215","eICh24_18",0.06,4,1,"O",453227,"Desulfarculales",Apr 2024
"2216","eICh24_18",0.03,2,0,"O",213113,"Desulfurellales",Apr 2024
"2217","eICh24_18",0.11,7,1,"O",225057,"Acidithiobacillales",Apr 2024
"2218","eICh24_18",6.09,385,1,"O",1385,"Bacillales",Apr 2024
"2219","eICh24_18",5.45,345,1,"O",186826,"Lactobacillales",Apr 2024
"2220","eICh24_18",2.77,175,1,"O",186802,"Clostridiales",Apr 2024
"2221","eICh24_18",0.73,46,1,"O",68295,"Thermoanaerobacterales",Apr 2024
"2222","eICh24_18",0.19,12,0,"O",53433,"Halanaerobiales",Apr 2024
"2223","eICh24_18",0.02,1,0,"O",485256,"Natranaerobiales",Apr 2024
"2224","eICh24_18",0.16,10,1,"O",909929,"Selenomonadales",Apr 2024
"2225","eICh24_18",0.11,7,1,"O",1843489,"Veillonellales",Apr 2024
"2226","eICh24_18",0.06,4,1,"O",1843488,"Acidaminococcales",Apr 2024
"2227","eICh24_18",0.14,9,0,"O",526525,"Erysipelotrichales",Apr 2024
"2228","eICh24_18",0.11,7,0,"O",1737405,"Tissierellales",Apr 2024
"2229","eICh24_18",0.03,2,0,"O",1676649,"Limnochordales",Apr 2024
"2230","eICh24_18",3.45,218,1,"O",85007,"Corynebacteriales",Apr 2024
"2231","eICh24_18",2.02,128,1,"O",85006,"Micrococcales",Apr 2024
"2232","eICh24_18",1.08,68,1,"O",85011,"Streptomycetales",Apr 2024
"2233","eICh24_18",0.98,62,1,"O",85004,"Bifidobacteriales",Apr 2024
"2234","eICh24_18",0.65,41,1,"O",85010,"Pseudonocardiales",Apr 2024
"2235","eICh24_18",0.55,35,1,"O",85009,"Propionibacteriales",Apr 2024
"2236","eICh24_18",0.32,20,1,"O",85008,"Micromonosporales",Apr 2024
"2237","eICh24_18",0.28,18,1,"O",85012,"Streptosporangiales",Apr 2024
"2238","eICh24_18",0.22,14,1,"O",2037,"Actinomycetales",Apr 2024
"2239","eICh24_18",0.14,9,1,"O",85013,"Frankiales",Apr 2024
"2240","eICh24_18",0.14,9,0,"O",1643682,"Geodermatophilales",Apr 2024
"2241","eICh24_18",0.08,5,1,"O",414714,"Catenulisporales",Apr 2024
"2242","eICh24_18",0.06,4,0,"O",85014,"Glycomycetales",Apr 2024
"2243","eICh24_18",0.06,4,0,"O",622452,"Kineosporiales",Apr 2024
"2244","eICh24_18",0.06,4,0,"O",1643684,"Nakamurellales",Apr 2024
"2245","eICh24_18",0.05,3,0,"O",1643683,"Acidothermales",Apr 2024
"2246","eICh24_18",0.17,11,1,"O",1643822,"Eggerthellales",Apr 2024
"2247","eICh24_18",0.13,8,1,"O",84999,"Coriobacteriales",Apr 2024
"2248","eICh24_18",0.09,6,1,"O",84993,"Acidimicrobiales",Apr 2024
"2249","eICh24_18",0.06,4,1,"O",84996,"Rubrobacterales",Apr 2024
"2250","eICh24_18",0.06,4,1,"O",588673,"Solirubrobacterales",Apr 2024
"2251","eICh24_18",0.95,60,1,"O",1890424,"Synechococcales",Apr 2024
"2252","eICh24_18",0.35,22,1,"O",1150,"Oscillatoriales",Apr 2024
"2253","eICh24_18",0.27,17,1,"O",1118,"Chroococcales",Apr 2024
"2254","eICh24_18",0.35,22,1,"O",1161,"Nostocales",Apr 2024
"2255","eICh24_18",0.08,5,1,"O",52604,"Pleurocapsales",Apr 2024
"2256","eICh24_18",0.08,5,1,"O",307595,"Gloeobacterales",Apr 2024
"2257","eICh24_18",0.08,5,1,"O",1890505,"Chroococcidiopsidales",Apr 2024
"2258","eICh24_18",1.45,92,1,"O",2085,"Mycoplasmatales",Apr 2024
"2259","eICh24_18",0.4,25,0,"O",186328,"Entomoplasmatales",Apr 2024
"2260","eICh24_18",0.24,15,0,"O",186329,"Acholeplasmatales",Apr 2024
"2261","eICh24_18",0.35,22,1,"O",118964,"Deinococcales",Apr 2024
"2262","eICh24_18",0.32,20,1,"O",68933,"Thermales",Apr 2024
"2263","eICh24_18",0.16,10,0,"O",1202465,"Dehalococcoidales",Apr 2024
"2264","eICh24_18",0.13,8,1,"O",32064,"Chloroflexales",Apr 2024
"2265","eICh24_18",0.08,5,1,"O",85001,"Sphaerobacterales",Apr 2024
"2266","eICh24_18",0.02,1,0,"O",189776,"Thermomicrobiales",Apr 2024
"2267","eICh24_18",0.06,4,0,"O",292629,"Anaerolineales",Apr 2024
"2268","eICh24_18",0.03,2,0,"O",475963,"Caldilineales",Apr 2024
"2269","eICh24_18",0.05,3,1,"O",1663425,"Fimbriimonadales",Apr 2024
"2270","eICh24_18",1.58,100,1,"O",200644,"Flavobacteriales",Apr 2024
"2271","eICh24_18",0.87,55,1,"O",171549,"Bacteroidales",Apr 2024
"2272","eICh24_18",0.62,39,1,"O",768507,"Cytophagales",Apr 2024
"2273","eICh24_18",0.19,12,1,"O",1853229,"Chitinophagales",Apr 2024
"2274","eICh24_18",0.17,11,1,"O",200666,"Sphingobacteriales",Apr 2024
"2275","eICh24_18",0.28,18,1,"O",191411,"Chlorobiales",Apr 2024
"2276","eICh24_18",0.05,3,1,"O",795748,"Ignavibacteriales",Apr 2024
"2277","eICh24_18",0.06,4,1,"O",219686,"Gemmatimonadales",Apr 2024
"2278","eICh24_18",0.03,2,0,"O",218872,"Fibrobacterales",Apr 2024
"2279","eICh24_18",0.89,56,1,"O",136,"Spirochaetales",Apr 2024
"2280","eICh24_18",0.14,9,0,"O",1643686,"Brachyspirales",Apr 2024
"2281","eICh24_18",0.46,29,1,"O",51291,"Chlamydiales",Apr 2024
"2282","eICh24_18",0.09,6,1,"O",415000,"Opitutales",Apr 2024
"2283","eICh24_18",0.06,4,1,"O",415001,"Puniceicoccales",Apr 2024
"2284","eICh24_18",0.09,6,1,"O",48461,"Verrucomicrobiales",Apr 2024
"2285","eICh24_18",0.03,2,0,"O",717963,"Methylacidiphilales",Apr 2024
"2286","eICh24_18",0.24,15,1,"O",112,"Planctomycetales",Apr 2024
"2287","eICh24_18",0.08,5,1,"O",666506,"Phycisphaerales",Apr 2024
"2288","eICh24_18",0.52,33,0,"O",2419,"Thermotogales",Apr 2024
"2289","eICh24_18",0.06,4,0,"O",1643946,"Kosmotogales",Apr 2024
"2290","eICh24_18",0.06,4,0,"O",1643947,"Petrotogales",Apr 2024
"2291","eICh24_18",0.4,25,1,"O",203491,"Fusobacteriales",Apr 2024
"2292","eICh24_18",0.27,17,1,"O",32069,"Aquificales",Apr 2024
"2293","eICh24_18",0.03,2,0,"O",1485951,"Desulfurobacteriales",Apr 2024
"2294","eICh24_18",0.16,10,1,"O",204433,"Acidobacteriales",Apr 2024
"2295","eICh24_18",0.03,2,0,"O",332160,"Solibacterales",Apr 2024
"2296","eICh24_18",0.19,12,0,"O",189778,"Nitrospirales",Apr 2024
"2297","eICh24_18",0.11,7,0,"O",649776,"Synergistales",Apr 2024
"2298","eICh24_18",0.09,6,0,"O",191393,"Deferribacterales",Apr 2024
"2299","eICh24_18",0.09,6,0,"O",188710,"Thermodesulfobacteriales",Apr 2024
"2300","eICh24_18",0.06,4,0,"O",203487,"Dictyoglomales",Apr 2024
"2301","eICh24_18",0.02,1,0,"O",1783344,"Endomicrobiales",Apr 2024
"2302","eICh24_18",0.02,1,0,"O",641854,"Elusimicrobiales",Apr 2024
"2303","eICh24_18",0.05,3,0,"O",693072,"Caldisericales",Apr 2024
"2304","eICh24_18",0.03,2,0,"O",189769,"Chrysiogenales",Apr 2024
"2305","eICh24_19",6.47,527,1,"O",91347,"Enterobacterales",Apr 2024
"2306","eICh24_19",2.37,193,1,"O",72274,"Pseudomonadales",Apr 2024
"2307","eICh24_19",1.46,119,1,"O",135622,"Alteromonadales",Apr 2024
"2308","eICh24_19",0.99,81,1,"O",135614,"Xanthomonadales",Apr 2024
"2309","eICh24_19",0.96,78,1,"O",135625,"Pasteurellales",Apr 2024
"2310","eICh24_19",0.75,61,1,"O",135623,"Vibrionales",Apr 2024
"2311","eICh24_19",0.69,56,1,"O",135613,"Chromatiales",Apr 2024
"2312","eICh24_19",0.69,56,1,"O",135619,"Oceanospirillales",Apr 2024
"2313","eICh24_19",0.67,55,1,"O",72273,"Thiotrichales",Apr 2024
"2314","eICh24_19",0.39,32,1,"O",118969,"Legionellales",Apr 2024
"2315","eICh24_19",0.29,24,1,"O",135624,"Aeromonadales",Apr 2024
"2316","eICh24_19",0.26,21,1,"O",1706369,"Cellvibrionales",Apr 2024
"2317","eICh24_19",0.16,13,1,"O",135618,"Methylococcales",Apr 2024
"2318","eICh24_19",0.05,4,0,"O",135615,"Cardiobacteriales",Apr 2024
